MARCA,MODELO,INDUSTRIA,NDESERIE,APROBACION,desde,hasta,TIPO
MCVIAL,V003 URBAN,argentina,000315,DNCI Nº 294/13,22/06/2016,21/06/2017, FIJO
MCVIAL,V003 URBAN,argentina,000316,DNCI Nº 294/13,22/06/2016,21/06/2017, FIJO
MCVIAL,V003 URBAN,argentina,000317,DNCI Nº 294/13,22/06/2016,21/06/2017, FIJO
MCVIAL,V003 URBAN,argentina,000325,DNCI Nº 294/13,14/10/2016,13/10/2017, FIJO
SERTRAN, C1N,argentina,101,DNCI Nº 111/08,12/06/2013,11/06/2014, FIJO
SERTRAN,C1N,argentina,101,DNCI Nº 111/08,12/06/2013,11/06/2014, FIJO
SERTRAN, C1N,argentina,101,DNCI Nº 111/08,23/06/2014,22/06/2015, FIJO
SERTRAN,C1N,argentina,101,DNCI Nº 111/08,23/06/2014,22/06/2015, FIJO
SERTRAN, C1N,argentina,114,DNCI Nº 111/08,08/05/2013,07/05/2014, FIJO
SERTRAN,C1N,argentina,114,DNCI Nº 111/08,08/05/2013,07/05/2014, FIJO
SERTRAN, C1N,argentina,114,DNCI Nº 111/08,26/09/2014,25/09/2015, FIJO
SERTRAN,C1N,argentina,114,DNCI Nº 111/08,26/09/2014,25/09/2015, FIJO
SERTRAN, C1N,argentina,115,DNCI Nº 111/08,08/05/2013,07/05/2014, FIJO
SERTRAN,C1N,argentina,115,DNCI Nº 111/08,08/05/2013,07/05/2014, FIJO
SERTRAN, C1N,argentina,115,DNCI Nº 111/08,26/09/2014,25/09/2015, FIJO
SERTRAN,C1N,argentina,115,DNCI Nº 111/08,26/09/2014,25/09/2015, FIJO
SERTRAN, C1N,argentina,203,DNCI Nº 111/08,10/10/2014,09/10/2015, FIJO
SERTRAN,C1N,argentina,203,DNCI Nº 111/08,10/10/2014,09/10/2015, FIJO
SERTRAN, C1N,argentina,203,DNCI Nº 111/08,11/10/2013,10/10/2014, FIJO
SERTRAN,C1N,argentina,203,DNCI Nº 111/08,11/10/2013,10/10/2014, FIJO
Stalker/Detectra,versión 2,argentina,LD079670 / DV2 110 LD079670,DNCI Nº 349/09,10/08/2015,09/08/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079670 / DV2 110 LD079670,DNCI Nº 349/09,21/09/2016,20/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079671 / DV2 114 LD079671,DNCI Nº 349/09,09/12/2015,08/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079671 / DV2 114 LD079671,DNCI Nº 349/09,10/02/2017,09/02/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079672 / DV2 098 LD079672,DNCI Nº 349/09,11/07/2016,10/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079672 / DV2 098 LD079672,DNCI Nº 349/09,26/05/2015,25/05/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079684 / DV2 117 LD079684,DNCI Nº 349/09,01/02/2017,31/01/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079684 / DV2 117 LD079684,DNCI Nº 349/09,09/12/2015,08/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079684 / DV2 117 LD079684,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079685 / DV2 102 LD079685,DNCI Nº 349/09,03/07/2015,02/07/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079685 / DV2 102 LD079685,DNCI Nº 349/09,25/07/2016,24/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079687 / DV2 104 LD079687,DNCI Nº 349/09,16/01/2015,15/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079687 / DV2 104 LD079687,DNCI Nº 349/09,17/03/2016,16/03/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079688 / DV2 128 LD079688,DNCI Nº 349/09,02/07/2015,01/07/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079688 / DV2 128 LD079688,DNCI Nº 349/09,21/09/2016,20/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079689 / DV2 118 LD079689,DNCI Nº 349/09,11/10/2016,10/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079689 / DV2 118 LD079689,DNCI Nº 349/09,22/10/2015,21/10/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079690 / DV2 103 LD079690,DNCI Nº 349/09,14/08/2014,13/08/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079690 / DV2 103 LD079690,DNCI Nº 349/09,29/04/2016,28/04/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079692 / DV2 111 LD079692,DNCI Nº 349/09,10/09/2014,09/09/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079692 / DV2 111 LD079692,DNCI Nº 349/09,17/03/2016,16/03/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079692 / DV2 111 LD079692,DNCI Nº 349/09,20/03/2017,19/03/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079693 / DV2 112 LD079693,DNCI Nº 349/09,25/06/2015,24/06/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LD079693 / DV2 112 LD079693,DNCI Nº 349/09,25/07/2016,24/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD080618 / DV2 135 LD080618,DNCI Nº 349/09,11/07/2016,10/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD080619 / DV2 136 LD080619,DNCI Nº 349/09,11/07/2016,10/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD080624 / DV2 133 LD080624,DNCI Nº 349/09,11/07/2016,10/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LD080629 / DV2 134 LD080629,DNCI Nº 349/09,11/07/2016,10/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079691 / DV2 077 LS079691,DNCI Nº 349/09,03/07/2015,02/07/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079691 / DV2 077 LS079691,DNCI Nº 349/09,25/07/2016,24/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079740 / DV2 115 LS079740,DNCI Nº 349/09,24/08/2016,23/08/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079740 / DV2 115 LS079740,DNCI Nº 349/09,30/07/2015,29/07/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079743 / DV2 126 LS079743,DNCI Nº 349/09,01/07/2015,30/06/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079743 / DV2 126 LS079743,DNCI Nº 349/09,13/04/2016,12/04/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079743 / DV2 126 LS079743,DNCI Nº 349/09,20/03/2017,19/03/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079744 / DV2 116 LS079744,DNCI Nº 349/09,25/07/2016,24/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079744 / DV2 116 LS079744,DNCI Nº 349/09,26/06/2015,25/06/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079766 / DV2 108 LS079766,DNCI Nº 349/09,14/01/2015,13/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079766 / DV2 108 LS079766,DNCI Nº 349/09,16/12/2015,15/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079766 / DV2 108 LS079766,DNCI Nº 349/09,17/11/2016,16/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079767 / DV2 107 LS079767,DNCI Nº 349/09,14/01/2015,13/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079767 / DV2 107 LS079767,DNCI Nº 349/09,17/03/2016,16/03/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079768 / DV2 125 LS079768,DNCI Nº 349/09,10/12/2015,09/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079768 / DV2 125 LS079768,DNCI Nº 349/09,26/12/2016,25/12/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079770 / DV2 099 LS079770,DNCI Nº 349/09,02/09/2016,01/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079770 / DV2 099 LS079770,DNCI Nº 349/09,10/08/2015,09/08/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079772 / DV2 127 LS079772,DNCI Nº 349/09,10/08/2015,09/08/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079772 / DV2 127 LS079772,DNCI Nº 349/09,21/09/2016,20/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079774 / DV2 080 LS079774,DNCI Nº 349/09,11/07/2016,10/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079774 / DV2 080 LS079774,DNCI Nº 349/09,15/04/2015,14/04/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079775 / DV2 105 LS079775,DNCI Nº 349/09,15/01/2015,14/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079775 / DV2 105 LS079775,DNCI Nº 349/09,17/12/2015,16/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079775 / DV2 105 LS079775,DNCI Nº 349/09,26/12/2016,25/12/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079776 / DV2 011 LS079776,DNCI Nº 349/09,04/11/2015,03/11/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079776 / DV2 011 LS079776,DNCI Nº 349/09,07/08/2014,06/08/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079777 / DV2 113 LS079777,DNCI Nº 349/09,29/05/2014,28/05/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079778 / DV2 079 LS079778,DNCI Nº 349/09,17/03/2014,16/03/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079780 / DV2 119 LS079780,DNCI Nº 349/09,06/11/2015,05/11/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079780 / DV2 119 LS079780,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS079780 / DV2 119 LS079780,DNCI Nº 349/09,28/10/2016,27/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080052 / DV2 061 LS080052,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080053 / DV2 059 LS080053,DNCI Nº 349/09,13/05/2014,12/05/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080053 / DV2 059 LS080053,DNCI Nº 349/09,17/05/2016,16/05/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080055 / DV2 060 LS080055,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080282 / DV2 002 LS080282,DNCI Nº 349/09,01/02/2017,31/01/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080282 / DV2 002 LS080282,DNCI Nº 349/09,18/11/2015,17/11/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080282 / DV2 002 LS080282,DNCI Nº 349/09,30/10/2014,29/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080303 / DV2 072 LS080303,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080303 / DV2 072 LS080303,DNCI Nº 349/09,25/09/2013,24/09/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080304 / DV2 006 LS080304,DNCI Nº 349/09,14/09/2016,13/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080304 / DV2 006 LS080304,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080306 / DV2 008 LS080306,DNCI Nº 349/09,14/09/2016,13/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080306 / DV2 008 LS080306,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080307 / DV2 058 LS080307,DNCI Nº 349/09,03/06/2016,02/06/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080307 / DV2 058 LS080307,DNCI Nº 349/09,14/01/2015,13/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080308 / DV2 003 LS080308,DNCI Nº 349/09,14/09/2016,13/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080308 / DV2 003 LS080308,DNCI Nº 349/09,20/01/2016,19/01/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080309 / DV2 004 LS080309,DNCI Nº 349/09,01/12/2016,30/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080309 / DV2 004 LS080309,DNCI Nº 349/09,20/01/2016,19/01/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080309 / DV2 004 LS080309,DNCI Nº 349/09,30/10/2014,29/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080310 / DV2 009 LS080310,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080310 / DV2 009 LS080310,DNCI Nº 349/09,31/07/2013,30/07/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080333 / DV2 010 LS080333,DNCI Nº 349/09,10/02/2017,09/02/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080333 / DV2 010 LS080333,DNCI Nº 349/09,20/01/2016,19/01/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080333 / DV2 010 LS080333,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080335 / DV2 005 LS080335,DNCI Nº 349/09,27/09/2013,26/09/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080335 / DV2 005 LS080335,DNCI Nº 349/09,30/10/2014,29/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080402 / DV2 007 LS080402,DNCI Nº 349/09,14/09/2016,13/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080402 / DV2 007 LS080402,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080405 / DV2 001 LS080405,DNCI Nº 349/09,06/11/2015,05/11/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080405 / DV2 001 LS080405,DNCI Nº 349/09,17/11/2016,16/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080405 / DV2 001 LS080405,DNCI Nº 349/09,30/10/2014,29/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080452 / DV2 062 LS080452,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080453 / DV2 063 LS080453,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080454 / DV2 081 LS080454,DNCI Nº 349/09,15/01/2015,14/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080454 / DV2 081 LS080454,DNCI Nº 349/09,17/11/2016,16/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080454 / DV2 081 LS080454,DNCI Nº 349/09,17/12/2015,16/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080455 / DV2 073 LS080455,DNCI Nº 349/09,03/10/2013,02/10/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080455 / DV2 073 LS080455,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080456 / DV2 064 LS080456,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080459 / DV2 066 LS080459,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080482 / DV2 067 LS080482,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080484 / DV2 068 LS080484,DNCI Nº 349/09,07/01/2013,06/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080487 / DV2 070 LS080487,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080488 / DV2 071 LS080488,DNCI Nº 349/09,03/01/2013,02/01/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080489 / DV2 082 LS080489,DNCI Nº 349/09,25/07/2016,24/07/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080489 / DV2 082 LS080489,DNCI Nº 349/09,26/06/2015,25/06/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080490 / DV2 091 LS080490,DNCI Nº 349/09,21/09/2016,20/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080490 / DV2 091 LS080490,DNCI Nº 349/09,25/06/2015,24/06/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080491 / DV2 109 LS080491,DNCI Nº 349/09,14/01/2015,13/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080491 / DV2 109 LS080491,DNCI Nº 349/09,16/12/2015,15/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080492 / DV2 083 LS080492,DNCI Nº 349/09,11/10/2016,10/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080492 / DV2 083 LS080492,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080493 / DV2 084 LS080493,DNCI Nº 349/09,20/01/2016,19/01/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080493 / DV2 084 LS080493,DNCI Nº 349/09,24/10/2014,23/10/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080493 / DV2 084 LS080493,DNCI Nº 349/09,26/12/2016,25/12/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080497 / DV2 087 LS080497,DNCI Nº 349/09,02/09/2016,01/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080497 / DV2 087 LS080497,DNCI Nº 349/09,10/08/2015,09/08/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080498 / DV2 092 LS080498,DNCI Nº 349/09,17/03/2014,16/03/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080498 / DV2 092 LS080498,DNCI Nº 349/09,21/04/2015,20/04/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080500 / DV2 089 LS080500,DNCI Nº 349/09,07/08/2014,06/08/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080514 / DV2 094 LS080514,DNCI Nº 349/09,19/06/2014,18/06/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080514 / DV2 094 LS080514,DNCI Nº 349/09,19/06/2015,18/06/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080515 / DV2 095 LS080515,DNCI Nº 349/09,19/06/2014,18/06/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080515 / DV2 095 LS080515,DNCI Nº 349/09,30/07/2015,29/07/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080520 / DV2 097 LS080520,DNCI Nº 349/09,11/10/2016,10/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080520 / DV2 097 LS080520,DNCI Nº 349/09,29/10/2015,28/10/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080521 / DV2 096 LS080521,DNCI Nº 349/09,14/08/2014,13/08/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080521 / DV2 096 LS080521,DNCI Nº 349/09,22/10/2015,21/10/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080521 / DV2 096 LS080521,DNCI Nº 349/09,28/10/2016,27/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080537 / DV2 100 LS080537,DNCI Nº 349/09,11/10/2016,10/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080537 / DV2 100 LS080537,DNCI Nº 349/09,23/09/2015,22/09/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080541 / DV2 120 LS080541,DNCI Nº 349/09,22/10/2015,21/10/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080541 / DV2 120 LS080541,DNCI Nº 349/09,28/10/2016,27/10/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080546 / DV2 123 LS080546,DNCI Nº 349/09,15/01/2015,14/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080546 / DV2 123 LS080546,DNCI Nº 349/09,15/02/2017,14/02/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080546 / DV2 123 LS080546,DNCI Nº 349/09,28/12/2015,27/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080550 / DV2 122 LS080550,DNCI Nº 349/09,08/10/2013,07/10/2014, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080550 / DV2 122 LS080550,DNCI Nº 349/09,15/01/2015,14/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080550 / DV2 122 LS080550,DNCI Nº 349/09,17/11/2016,16/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080552 / DV2 124 LS080552,DNCI Nº 349/09,15/01/2015,14/01/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080552 / DV2 124 LS080552,DNCI Nº 349/09,20/01/2016,19/01/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080552 / DV2 124 LS080552,DNCI Nº 349/09,26/12/2016,25/12/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080553 / DV2 121 LS080553,DNCI Nº 349/09,02/09/2016,01/09/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080553 / DV2 121 LS080553,DNCI Nº 349/09,10/08/2015,09/08/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080565 / DV2 131 LS080565,DNCI Nº 349/09,13/04/2016,12/04/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080565 / DV2 131 LS080565,DNCI Nº 349/09,20/03/2017,19/03/2018, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080565 / DV2 131 LS080565,DNCI Nº 349/09,26/11/2014,25/11/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080572 / DV2 132 LS080572,DNCI Nº 349/09,26/11/2014,25/11/2015, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080573 / DV2 129 LS080573,DNCI Nº 349/09,10/12/2015,09/12/2016, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080573 / DV2 129 LS080573,DNCI Nº 349/09,23/11/2016,22/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080581 / DV2 130 LS080581,DNCI Nº 349/09,17/11/2016,16/11/2017, PORTATIL
Stalker/Detectra,versión 2,argentina,LS080581 / DV2 130 LS080581,DNCI Nº 349/09,18/11/2015,17/11/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080496 / 009,DNCI Nº 271/12,14/09/2016,13/09/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080496 / 009,DNCI Nº 271/12,26/05/2015,25/05/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080508 / 015,DNCI Nº 271/12,14/09/2016,13/09/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080508 / 015,DNCI Nº 271/12,22/10/2015,21/10/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080509 / 017,DNCI Nº 271/12,06/08/2015,05/08/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080509 / 017,DNCI Nº 271/12,12/12/2013,11/12/2014, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080509 / 017,DNCI Nº 271/12,30/11/2016,29/11/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080511 / 018,DNCI Nº 271/12,04/03/2015,03/03/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080511 / 018,DNCI Nº 271/12,18/05/2016,17/05/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080512 / 010,DNCI Nº 271/12,14/07/2016,13/07/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080512 / 010,DNCI Nº 271/12,15/04/2015,14/04/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080516 / 011,DNCI Nº 271/12,11/07/2016,10/07/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080516 / 011,DNCI Nº 271/12,16/01/2015,15/01/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080517 / 013,DNCI Nº 271/12,06/12/2012,05/12/2013, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080517 / 013,DNCI Nº 271/12,23/12/2016,22/12/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080517 / 013,DNCI Nº 271/12,29/12/2015,28/12/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080518 / 012,DNCI Nº 271/12,05/02/2016,04/02/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080518 / 012,DNCI Nº 271/12,10/02/2017,09/02/2018, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080518 / 012,DNCI Nº 271/12,16/01/2015,15/01/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080519 / 014,DNCI Nº 271/12,14/09/2016,13/09/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080519 / 014,DNCI Nº 271/12,16/06/2015,15/06/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080522 / 016,DNCI Nº 271/12,03/06/2016,02/06/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080522 / 016,DNCI Nº 271/12,15/04/2015,14/04/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080539 / 033,DNCI Nº 271/12,06/08/2015,05/08/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080539 / 033,DNCI Nº 271/12,06/09/2016,05/09/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080540 / 024,DNCI Nº 271/12,10/12/2015,09/12/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080540 / 024,DNCI Nº 271/12,19/06/2014,18/06/2015, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080540 / 024,DNCI Nº 271/12,26/12/2016,25/12/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080543 / 035,DNCI Nº 271/12,07/07/2015,06/07/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080543 / 035,DNCI Nº 271/12,07/07/2016,06/07/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080544 / 022,DNCI Nº 271/12,10/08/2016,09/08/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080544 / 022,DNCI Nº 271/12,26/06/2015,25/06/2016, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080545 / 027,DNCI Nº 271/12,29/04/2016,28/04/2017, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080547 / 051,DNCI Nº 271/12,15/02/2017,14/02/2018, PORTATIL
Stalker/Dytec,Lidar II/Parvus M11,argentina,LS080547 / 051,DNCI Nº 271/12,26/11/2014,25/11/2015, PORTATIL
